,SCORE,Quarter,Time,Clock,Team,Score
289,63 - 66,3,1115.0,06:35,Away,63
290,63 - 66,3,1115.0,06:35,Away,63
290,63 - 66,3,1115.0,06:35,Home,66
291,63 - 66,3,1113.0,06:33,Home,66
291,63 - 66,3,1113.0,06:33,Away,63
292,63 - 66,3,1111.0,06:31,Home,66
292,63 - 66,3,1111.0,06:31,Away,63
293,63 - 66,3,1108.0,06:28,Away,63
293,63 - 66,3,1108.0,06:28,Home,66
294,63 - 68,3,1094.0,06:14,Home,68
294,63 - 68,3,1094.0,06:14,Away,63
295,63 - 68,3,1094.0,06:14,Home,68
295,63 - 68,3,1094.0,06:14,Away,63
296,63 - 68,3,1094.0,06:14,Home,68
296,63 - 68,3,1094.0,06:14,Away,63
297,65 - 68,3,1079.0,05:59,Away,65
297,65 - 68,3,1079.0,05:59,Home,68
298,65 - 71,3,1054.0,05:34,Home,71
298,65 - 71,3,1054.0,05:34,Away,65
299,65 - 71,3,1026.0,05:06,Home,71
299,65 - 71,3,1026.0,05:06,Away,65
300,65 - 71,3,1024.0,05:04,Away,65
300,65 - 71,3,1024.0,05:04,Home,71
301,65 - 71,3,1018.0,04:58,Away,65
301,65 - 71,3,1018.0,04:58,Home,71
302,65 - 71,3,1016.0,04:56,Away,65
302,65 - 71,3,1016.0,04:56,Home,71
303,67 - 71,3,1006.0,04:46,Away,67
303,67 - 71,3,1006.0,04:46,Home,71
304,67 - 71,3,989.0,04:29,Home,71
304,67 - 71,3,989.0,04:29,Away,67
305,67 - 71,3,988.0,04:28,Away,67
305,67 - 71,3,988.0,04:28,Home,71
306,70 - 71,3,979.0,04:19,Home,71
306,70 - 71,3,979.0,04:19,Away,70
307,70 - 73,3,956.0,03:56,Away,70
307,70 - 73,3,956.0,03:56,Home,73
308,70 - 73,3,937.0,03:37,Away,70
308,70 - 73,3,937.0,03:37,Home,73
309,70 - 73,3,937.0,03:37,Away,70
309,70 - 73,3,937.0,03:37,Home,73
310,70 - 73,3,937.0,03:37,Away,70
310,70 - 73,3,937.0,03:37,Home,73
311,70 - 73,3,937.0,03:37,Home,73
311,70 - 73,3,937.0,03:37,Away,70
312,70 - 73,3,937.0,03:37,Home,73
312,70 - 73,3,937.0,03:37,Away,70
313,70 - 73,3,931.0,03:31,Away,70
313,70 - 73,3,931.0,03:31,Home,73
314,70 - 73,3,912.0,03:12,Home,73
314,70 - 73,3,912.0,03:12,Away,70
315,70 - 73,3,910.0,03:10,Away,70
315,70 - 73,3,910.0,03:10,Home,73
316,70 - 73,3,906.0,03:06,Away,70
316,70 - 73,3,906.0,03:06,Home,73
317,73 - 73,3,897.0,02:57,Away,73
317,73 - 73,3,897.0,02:57,Home,73
318,73 - 73,3,880.0,02:40,Away,73
318,73 - 73,3,880.0,02:40,Home,73
319,73 - 73,3,878.0,02:38,Away,73
319,73 - 73,3,878.0,02:38,Home,73
320,73 - 73,3,871.0,02:31,Away,73
320,73 - 73,3,871.0,02:31,Home,73
321,73 - 73,3,871.0,02:31,Away,73
321,73 - 73,3,871.0,02:31,Home,73
322,73 - 73,3,871.0,02:31,Away,73
322,73 - 73,3,871.0,02:31,Home,73
323,73 - 73,3,871.0,02:31,Away,73
323,73 - 73,3,871.0,02:31,Home,73
324,73 - 73,3,871.0,02:31,Home,73
324,73 - 73,3,871.0,02:31,Away,73
325,73 - 73,3,867.0,02:27,Home,73
325,73 - 73,3,867.0,02:27,Away,73
326,73 - 73,3,865.0,02:25,Away,73
326,73 - 73,3,865.0,02:25,Home,73
327,73 - 73,3,865.0,02:25,Home,73
327,73 - 73,3,865.0,02:25,Away,73
328,73 - 73,3,863.0,02:23,Home,73
328,73 - 73,3,863.0,02:23,Away,73
329,73 - 73,3,850.0,02:10,Home,73
329,73 - 73,3,850.0,02:10,Away,73
330,73 - 73,3,848.0,02:08,Away,73
330,73 - 73,3,848.0,02:08,Home,73
331,73 - 73,3,846.0,02:06,Away,73
331,73 - 73,3,846.0,02:06,Home,73
332,73 - 73,3,846.0,02:06,Home,73
332,73 - 73,3,846.0,02:06,Away,73
333,73 - 73,3,844.0,02:04,Away,73
333,73 - 73,3,844.0,02:04,Home,73
334,73 - 75,3,843.0,02:03,Home,75
334,73 - 75,3,843.0,02:03,Away,73
335,73 - 75,3,837.0,01:57,Home,75
335,73 - 75,3,837.0,01:57,Away,73
336,73 - 75,3,837.0,01:57,Home,75
336,73 - 75,3,837.0,01:57,Away,73
337,73 - 75,3,837.0,01:57,Home,75
337,73 - 75,3,837.0,01:57,Away,73
338,73 - 75,3,837.0,01:57,Away,73
338,73 - 75,3,837.0,01:57,Home,75
339,74 - 75,3,837.0,01:57,Away,74
339,74 - 75,3,837.0,01:57,Home,75
340,74 - 75,3,822.0,01:42,Home,75
340,74 - 75,3,822.0,01:42,Away,74
341,74 - 75,3,820.0,01:40,Home,75
341,74 - 75,3,820.0,01:40,Away,74
342,74 - 75,3,815.0,01:35,Home,75
342,74 - 75,3,815.0,01:35,Away,74
343,74 - 75,3,813.0,01:33,Home,75
343,74 - 75,3,813.0,01:33,Away,74
344,76 - 75,3,805.0,01:25,Away,76
344,76 - 75,3,805.0,01:25,Home,75
345,76 - 78,3,794.0,01:14,Away,76
345,76 - 78,3,794.0,01:14,Home,78
346,79 - 78,3,778.5,58.5,Away,79
346,79 - 78,3,778.5,58.5,Home,78
347,79 - 78,3,763.6999999999998,43.7,Away,79
347,79 - 78,3,763.6999999999998,43.7,Home,78
348,79 - 78,3,761.3000000000002,41.3,Home,78
348,79 - 78,3,761.3000000000002,41.3,Away,79
349,79 - 78,3,755.5999999999999,35.6,Away,79
349,79 - 78,3,755.5999999999999,35.6,Home,78
350,79 - 78,3,755.5999999999999,35.6,Home,78
350,79 - 78,3,755.5999999999999,35.6,Away,79
351,79 - 78,3,751.5999999999999,31.6,Away,79
351,79 - 78,3,751.5999999999999,31.6,Home,78
352,79 - 78,3,751.5999999999999,31.6,Home,78
352,79 - 78,3,751.5999999999999,31.6,Away,79
353,79 - 78,3,751.5999999999999,31.6,Home,78
353,79 - 78,3,751.5999999999999,31.6,Away,79
354,79 - 78,3,751.5999999999999,31.6,Home,78
354,79 - 78,3,751.5999999999999,31.6,Away,79
355,79 - 78,3,749.4000000000001,29.4,Away,79
355,79 - 78,3,749.4000000000001,29.4,Home,78
356,79 - 78,3,745.9000000000001,25.9,Away,79
356,79 - 78,3,745.9000000000001,25.9,Home,78
357,79 - 78,3,726.4000000000001,6.4,Away,79
357,79 - 78,3,726.4000000000001,6.4,Home,78
358,79 - 78,3,722.3000000000002,2.3,Home,78
358,79 - 78,3,722.3000000000002,2.3,Away,79
359,79 - 78,3,720.1999999999998,0.2,Away,79
359,79 - 78,3,720.1999999999998,0.2,Home,78
360,79 - 78,3,720.1999999999998,0.2,Away,79
360,79 - 78,3,720.1999999999998,0.2,Home,78
361,79 - 78,4,1425.0,11:45,Home,78
361,79 - 78,4,1425.0,11:45,Away,79
362,79 - 78,4,705.0,11:45,Away,79
362,79 - 78,4,705.0,11:45,Home,78
363,79 - 78,4,703.0,11:43,Away,79
363,79 - 78,4,703.0,11:43,Home,78
364,79 - 78,4,690.0,11:30,Away,79
364,79 - 78,4,690.0,11:30,Home,78
365,79 - 78,4,689.0,11:29,Away,79
365,79 - 78,4,689.0,11:29,Home,78
366,79 - 78,4,688.0,11:28,Home,78
366,79 - 78,4,688.0,11:28,Away,79
367,79 - 78,4,687.0,11:27,Home,78
367,79 - 78,4,687.0,11:27,Away,79
368,79 - 81,4,676.0,11:16,Home,81
368,79 - 81,4,676.0,11:16,Away,79
369,81 - 81,4,661.0,11:01,Away,81
369,81 - 81,4,661.0,11:01,Home,81
370,81 - 84,4,646.0,10:46,Away,81
370,81 - 84,4,646.0,10:46,Home,84
371,81 - 84,4,625.0,10:25,Away,81
371,81 - 84,4,625.0,10:25,Home,84
372,81 - 84,4,625.0,10:25,Away,81
372,81 - 84,4,625.0,10:25,Home,84
373,81 - 84,4,621.0,10:21,Home,84
373,81 - 84,4,621.0,10:21,Away,81
374,81 - 84,4,618.0,10:18,Home,84
374,81 - 84,4,618.0,10:18,Away,81
375,81 - 84,4,610.0,10:10,Home,84
375,81 - 84,4,610.0,10:10,Away,81
376,81 - 84,4,608.0,10:08,Away,81
376,81 - 84,4,608.0,10:08,Home,84
377,84 - 84,4,600.0,10:00,Away,84
377,84 - 84,4,600.0,10:00,Home,84
378,84 - 86,4,571.0,09:31,Away,84
378,84 - 86,4,571.0,09:31,Home,86
379,84 - 86,4,553.0,09:13,Home,86
379,84 - 86,4,553.0,09:13,Away,84
380,84 - 86,4,553.0,09:13,Home,86
380,84 - 86,4,553.0,09:13,Away,84
381,84 - 86,4,539.0,08:59,Home,86
381,84 - 86,4,539.0,08:59,Away,84
382,84 - 86,4,537.0,08:57,Home,86
382,84 - 86,4,537.0,08:57,Away,84
383,86 - 86,4,529.0,08:49,Home,86
383,86 - 86,4,529.0,08:49,Away,86
384,86 - 86,4,508.0,08:28,Away,86
384,86 - 86,4,508.0,08:28,Home,86
385,86 - 86,4,506.0,08:26,Away,86
385,86 - 86,4,506.0,08:26,Home,86
386,86 - 86,4,499.0,08:19,Home,86
386,86 - 86,4,499.0,08:19,Away,86
387,86 - 86,4,497.0,08:17,Away,86
387,86 - 86,4,497.0,08:17,Home,86
388,86 - 86,4,489.0,08:09,Home,86
388,86 - 86,4,489.0,08:09,Away,86
389,86 - 86,4,489.0,08:09,Home,86
389,86 - 86,4,489.0,08:09,Away,86
390,86 - 86,4,487.0,08:07,Home,86
390,86 - 86,4,487.0,08:07,Away,86
391,86 - 86,4,487.0,08:07,Away,86
391,86 - 86,4,487.0,08:07,Home,86
392,86 - 86,4,486.0,08:06,Home,86
392,86 - 86,4,486.0,08:06,Away,86
393,86 - 86,4,486.0,08:06,Away,86
393,86 - 86,4,486.0,08:06,Home,86
394,86 - 86,4,486.0,08:06,Away,86
394,86 - 86,4,486.0,08:06,Home,86
395,86 - 86,4,486.0,08:06,Home,86
395,86 - 86,4,486.0,08:06,Away,86
396,86 - 86,4,486.0,08:06,Home,86
396,86 - 86,4,486.0,08:06,Away,86
397,86 - 88,4,468.0,07:48,Away,86
397,86 - 88,4,468.0,07:48,Home,88
398,86 - 88,4,457.0,07:37,Home,88
398,86 - 88,4,457.0,07:37,Away,86
399,86 - 88,4,457.0,07:37,Away,86
399,86 - 88,4,457.0,07:37,Home,88
400,86 - 90,4,452.0,07:32,Away,86
400,86 - 90,4,452.0,07:32,Home,90
401,86 - 90,4,452.0,07:32,Away,86
401,86 - 90,4,452.0,07:32,Home,90
402,86 - 90,4,452.0,07:32,Away,86
402,86 - 90,4,452.0,07:32,Home,90
403,86 - 90,4,452.0,07:32,Away,86
403,86 - 90,4,452.0,07:32,Home,90
404,86 - 90,4,452.0,07:32,Away,86
404,86 - 90,4,452.0,07:32,Home,90
405,86 - 91,4,452.0,07:32,Home,91
405,86 - 91,4,452.0,07:32,Away,86
406,86 - 91,4,439.0,07:19,Home,91
406,86 - 91,4,439.0,07:19,Away,86
407,86 - 91,4,439.0,07:19,Away,86
407,86 - 91,4,439.0,07:19,Home,91
408,86 - 91,4,438.0,07:18,Home,91
408,86 - 91,4,438.0,07:18,Away,86
409,86 - 91,4,434.0,07:14,Away,86
409,86 - 91,4,434.0,07:14,Home,91
410,86 - 91,4,431.0,07:11,Away,86
410,86 - 91,4,431.0,07:11,Home,91
411,86 - 91,4,406.0,06:46,Away,86
411,86 - 91,4,406.0,06:46,Home,91
412,86 - 91,4,405.0,06:45,Away,86
412,86 - 91,4,405.0,06:45,Home,91
413,86 - 91,4,405.0,06:45,Away,86
413,86 - 91,4,405.0,06:45,Home,91
414,88 - 91,4,389.0,06:29,Home,91
414,88 - 91,4,389.0,06:29,Away,88
415,88 - 91,4,369.0,06:09,Away,88
415,88 - 91,4,369.0,06:09,Home,91
416,88 - 91,4,368.0,06:08,Home,91
416,88 - 91,4,368.0,06:08,Away,88
417,88 - 91,4,362.0,06:02,Home,91
417,88 - 91,4,362.0,06:02,Away,88
418,88 - 91,4,360.0,06:00,Home,91
418,88 - 91,4,360.0,06:00,Away,88
419,90 - 91,4,358.0,05:58,Away,90
419,90 - 91,4,358.0,05:58,Home,91
420,90 - 91,4,336.0,05:36,Away,90
420,90 - 91,4,336.0,05:36,Home,91
421,90 - 91,4,333.0,05:33,Away,90
421,90 - 91,4,333.0,05:33,Home,91
422,90 - 91,4,323.0,05:23,Home,91
422,90 - 91,4,323.0,05:23,Away,90
423,90 - 91,4,323.0,05:23,Home,91
423,90 - 91,4,323.0,05:23,Away,90
424,90 - 91,4,321.0,05:21,Away,90
424,90 - 91,4,321.0,05:21,Home,91
425,90 - 94,4,318.0,05:18,Home,94
425,90 - 94,4,318.0,05:18,Away,90
426,90 - 94,4,297.0,04:57,Away,90
426,90 - 94,4,297.0,04:57,Home,94
427,90 - 94,4,296.0,04:56,Away,90
427,90 - 94,4,296.0,04:56,Home,94
428,92 - 94,4,295.0,04:55,Away,92
428,92 - 94,4,295.0,04:55,Home,94
429,92 - 94,4,276.0,04:36,Away,92
429,92 - 94,4,276.0,04:36,Home,94
430,92 - 94,4,275.0,04:35,Home,94
430,92 - 94,4,275.0,04:35,Away,92
431,95 - 94,4,266.0,04:26,Home,94
431,95 - 94,4,266.0,04:26,Away,95
432,95 - 94,4,252.0,04:12,Away,95
432,95 - 94,4,252.0,04:12,Home,94
433,95 - 94,4,250.0,04:10,Home,94
433,95 - 94,4,250.0,04:10,Away,95
434,97 - 94,4,229.0,03:49,Away,97
434,97 - 94,4,229.0,03:49,Home,94
435,97 - 94,4,221.0,03:41,Away,97
435,97 - 94,4,221.0,03:41,Home,94
436,97 - 94,4,221.0,03:41,Away,97
436,97 - 94,4,221.0,03:41,Home,94
437,97 - 94,4,221.0,03:41,Home,94
437,97 - 94,4,221.0,03:41,Away,97
438,97 - 94,4,208.0,03:28,Home,94
438,97 - 94,4,208.0,03:28,Away,97
439,97 - 94,4,207.0,03:27,Home,94
439,97 - 94,4,207.0,03:27,Away,97
440,97 - 94,4,201.0,03:21,Away,97
440,97 - 94,4,201.0,03:21,Home,94
441,97 - 94,4,201.0,03:21,Away,97
441,97 - 94,4,201.0,03:21,Home,94
442,97 - 94,4,187.0,03:07,Home,94
442,97 - 94,4,187.0,03:07,Away,97
443,97 - 94,4,185.0,03:05,Away,97
443,97 - 94,4,185.0,03:05,Home,94
444,97 - 94,4,185.0,03:05,Away,97
444,97 - 94,4,185.0,03:05,Home,94
445,97 - 94,4,185.0,03:05,Away,97
445,97 - 94,4,185.0,03:05,Home,94
446,97 - 94,4,165.0,02:45,Home,94
446,97 - 94,4,165.0,02:45,Away,97
447,97 - 94,4,164.0,02:44,Away,97
447,97 - 94,4,164.0,02:44,Home,94
448,97 - 94,4,156.0,02:36,Home,94
448,97 - 94,4,156.0,02:36,Away,97
449,97 - 94,4,154.0,02:34,Home,94
449,97 - 94,4,154.0,02:34,Away,97
450,97 - 94,4,128.0,02:08,Home,94
450,97 - 94,4,128.0,02:08,Away,97
451,97 - 94,4,128.0,02:08,Away,97
451,97 - 94,4,128.0,02:08,Home,94
452,97 - 94,4,128.0,02:08,Away,97
452,97 - 94,4,128.0,02:08,Home,94
453,97 - 94,4,115.0,01:55,Away,97
453,97 - 94,4,115.0,01:55,Home,94
454,97 - 94,4,113.0,01:53,Home,94
454,97 - 94,4,113.0,01:53,Away,97
455,100 - 94,4,102.0,01:42,Away,100
455,100 - 94,4,102.0,01:42,Home,94
456,100 - 94,4,102.0,01:42,Home,94
456,100 - 94,4,102.0,01:42,Away,100
457,100 - 97,4,92.0,01:32,Away,100
457,100 - 97,4,92.0,01:32,Home,97
458,100 - 97,4,76.0,01:16,Home,97
458,100 - 97,4,76.0,01:16,Away,100
459,100 - 97,4,74.0,01:14,Away,100
459,100 - 97,4,74.0,01:14,Home,97
460,102 - 97,4,64.0,01:04,Home,97
460,102 - 97,4,64.0,01:04,Away,102
461,102 - 97,4,56.09999999999991,56.1,Home,97
461,102 - 97,4,56.09999999999991,56.1,Away,102
462,102 - 97,4,56.09999999999991,56.1,Home,97
462,102 - 97,4,56.09999999999991,56.1,Away,102
463,102 - 97,4,47.69999999999982,47.7,Away,102
463,102 - 97,4,47.69999999999982,47.7,Home,97
464,102 - 97,4,47.69999999999982,47.7,Home,97
464,102 - 97,4,47.69999999999982,47.7,Away,102
465,102 - 97,4,47.69999999999982,47.7,Home,97
465,102 - 97,4,47.69999999999982,47.7,Away,102
466,102 - 97,4,47.69999999999982,47.7,Home,97
466,102 - 97,4,47.69999999999982,47.7,Away,102
467,103 - 97,4,47.69999999999982,47.7,Away,103
467,103 - 97,4,47.69999999999982,47.7,Home,97
468,104 - 97,4,47.69999999999982,47.7,Home,97
468,104 - 97,4,47.69999999999982,47.7,Away,104
469,104 - 97,4,39.19999999999982,39.2,Home,97
469,104 - 97,4,39.19999999999982,39.2,Away,104
470,104 - 97,4,37.30000000000018,37.3,Home,97
470,104 - 97,4,37.30000000000018,37.3,Away,104
471,104 - 97,4,25.5,25.5,Home,97
471,104 - 97,4,25.5,25.5,Away,104
472,104 - 97,4,25.5,25.5,Home,97
472,104 - 97,4,25.5,25.5,Away,104
473,104 - 97,4,19.09999999999991,19.1,Home,97
473,104 - 97,4,19.09999999999991,19.1,Away,104
474,105 - 97,4,19.09999999999991,19.1,Home,97
474,105 - 97,4,19.09999999999991,19.1,Away,105
475,105 - 97,4,19.09999999999991,19.1,Away,105
475,105 - 97,4,19.09999999999991,19.1,Home,97
476,105 - 97,4,19.09999999999991,19.1,Home,97
476,105 - 97,4,19.09999999999991,19.1,Away,105
477,105 - 97,4,16.90000000000009,16.9,Home,97
477,105 - 97,4,16.90000000000009,16.9,Away,105
478,105 - 97,4,9.599999999999909,9.6,Home,97
478,105 - 97,4,9.599999999999909,9.6,Away,105
479,106 - 97,4,9.599999999999909,9.6,Home,97
479,106 - 97,4,9.599999999999909,9.6,Away,106
480,107 - 97,4,9.599999999999909,9.6,Away,107
480,107 - 97,4,9.599999999999909,9.6,Home,97
481,107 - 97,4,0.0,0:00,Home,97
481,107 - 97,4,0.0,0:00,Away,107
482,107 - 97,4,0.0,0:00,Home,97
482,107 - 97,4,0.0,0:00,Away,107
483,107 - 97,4,0.0,0:00,Home,97
483,107 - 97,4,0.0,0:00,Away,107
484,107 - 97,4,0.0,0:00,Home,97
484,107 - 97,4,0.0,0:00,Away,107
485,107 - 97,4,0.0,0:00,Home,97
485,107 - 97,4,0.0,0:00,Away,107
486,107 - 97,4,0.0,0:00,Home,97
486,107 - 97,4,0.0,0:00,Away,107
487,107 - 97,4,0.0,0:00,Home,97
487,107 - 97,4,0.0,0:00,Away,107
488,107 - 97,4,0.0,0:00,Home,97
488,107 - 97,4,0.0,0:00,Away,107
489,107 - 97,4,0.0,0:00,Home,97
489,107 - 97,4,0.0,0:00,Away,107
490,107 - 97,4,0.0,0:00,Home,97
490,107 - 97,4,0.0,0:00,Away,107
