,SCORE,Quarter,Time,Clock,Team,Score
289,72 - 52,3,1019.0,04:59,Home,52
289,72 - 52,3,1019.0,04:59,Away,72
290,72 - 55,3,1014.0,04:54,Away,72
290,72 - 55,3,1014.0,04:54,Home,55
291,72 - 55,3,1012.0,04:52,Home,55
291,72 - 55,3,1012.0,04:52,Away,72
292,72 - 55,3,1012.0,04:52,Home,55
292,72 - 55,3,1012.0,04:52,Away,72
293,72 - 55,3,1001.0,04:41,Away,72
293,72 - 55,3,1001.0,04:41,Home,55
294,72 - 55,3,1001.0,04:41,Away,72
294,72 - 55,3,1001.0,04:41,Home,55
295,72 - 55,3,1001.0,04:41,Home,55
295,72 - 55,3,1001.0,04:41,Away,72
296,72 - 55,3,1001.0,04:41,Home,55
296,72 - 55,3,1001.0,04:41,Away,72
297,72 - 55,3,987.0,04:27,Home,55
297,72 - 55,3,987.0,04:27,Away,72
298,72 - 55,3,971.0,04:11,Home,55
298,72 - 55,3,971.0,04:11,Away,72
299,72 - 55,3,969.0,04:09,Home,55
299,72 - 55,3,969.0,04:09,Away,72
300,72 - 57,3,961.0,04:01,Home,57
300,72 - 57,3,961.0,04:01,Away,72
301,72 - 57,3,943.0,03:43,Away,72
301,72 - 57,3,943.0,03:43,Home,57
302,72 - 57,3,941.0,03:41,Home,57
302,72 - 57,3,941.0,03:41,Away,72
303,74 - 57,3,941.0,03:41,Away,74
303,74 - 57,3,941.0,03:41,Home,57
304,74 - 57,3,934.0,03:34,Away,74
304,74 - 57,3,934.0,03:34,Home,57
305,74 - 57,3,926.0,03:26,Home,57
305,74 - 57,3,926.0,03:26,Away,74
306,74 - 57,3,926.0,03:26,Away,74
306,74 - 57,3,926.0,03:26,Home,57
307,74 - 57,3,924.0,03:24,Home,57
307,74 - 57,3,924.0,03:24,Away,74
308,74 - 57,3,924.0,03:24,Home,57
308,74 - 57,3,924.0,03:24,Away,74
309,74 - 57,3,924.0,03:24,Home,57
309,74 - 57,3,924.0,03:24,Away,74
310,74 - 57,3,924.0,03:24,Away,74
310,74 - 57,3,924.0,03:24,Home,57
311,74 - 57,3,913.0,03:13,Home,57
311,74 - 57,3,913.0,03:13,Away,74
312,74 - 57,3,913.0,03:13,Home,57
312,74 - 57,3,913.0,03:13,Away,74
313,74 - 57,3,898.0,02:58,Away,74
313,74 - 57,3,898.0,02:58,Home,57
314,74 - 57,3,895.0,02:55,Home,57
314,74 - 57,3,895.0,02:55,Away,74
315,74 - 57,3,889.0,02:49,Home,57
315,74 - 57,3,889.0,02:49,Away,74
316,74 - 57,3,888.0,02:48,Home,57
316,74 - 57,3,888.0,02:48,Away,74
317,74 - 57,3,888.0,02:48,Home,57
317,74 - 57,3,888.0,02:48,Away,74
318,74 - 57,3,888.0,02:48,Away,74
318,74 - 57,3,888.0,02:48,Home,57
319,74 - 60,3,878.0,02:38,Away,74
319,74 - 60,3,878.0,02:38,Home,60
320,74 - 60,3,862.0,02:22,Away,74
320,74 - 60,3,862.0,02:22,Home,60
321,74 - 60,3,860.0,02:20,Away,74
321,74 - 60,3,860.0,02:20,Home,60
322,74 - 62,3,850.0,02:10,Away,74
322,74 - 62,3,850.0,02:10,Home,62
323,74 - 62,3,846.0,02:06,Away,74
323,74 - 62,3,846.0,02:06,Home,62
324,74 - 62,3,846.0,02:06,Away,74
324,74 - 62,3,846.0,02:06,Home,62
325,74 - 62,3,831.0,01:51,Away,74
325,74 - 62,3,831.0,01:51,Home,62
326,74 - 62,3,822.0,01:42,Away,74
326,74 - 62,3,822.0,01:42,Home,62
327,74 - 62,3,822.0,01:42,Away,74
327,74 - 62,3,822.0,01:42,Home,62
328,74 - 62,3,821.0,01:41,Away,74
328,74 - 62,3,821.0,01:41,Home,62
329,74 - 62,3,807.0,01:27,Away,74
329,74 - 62,3,807.0,01:27,Home,62
330,74 - 62,3,805.0,01:25,Away,74
330,74 - 62,3,805.0,01:25,Home,62
331,74 - 62,3,795.0,01:15,Away,74
331,74 - 62,3,795.0,01:15,Home,62
332,74 - 62,3,795.0,01:15,Home,62
332,74 - 62,3,795.0,01:15,Away,74
333,74 - 62,3,779.9000000000001,59.9,Home,62
333,74 - 62,3,779.9000000000001,59.9,Away,74
334,74 - 62,3,779.9000000000001,59.9,Home,62
334,74 - 62,3,779.9000000000001,59.9,Away,74
335,74 - 62,3,778.9000000000001,58.9,Home,62
335,74 - 62,3,778.9000000000001,58.9,Away,74
336,74 - 62,3,776.3000000000002,56.3,Home,62
336,74 - 62,3,776.3000000000002,56.3,Away,74
337,74 - 62,3,772.6999999999998,52.7,Away,74
337,74 - 62,3,772.6999999999998,52.7,Home,62
338,74 - 64,3,764.0999999999999,44.1,Home,64
338,74 - 64,3,764.0999999999999,44.1,Away,74
339,74 - 64,3,764.0999999999999,44.1,Away,74
339,74 - 64,3,764.0999999999999,44.1,Home,64
340,74 - 65,3,764.0999999999999,44.1,Home,65
340,74 - 65,3,764.0999999999999,44.1,Away,74
341,74 - 65,3,748.4000000000001,28.4,Away,74
341,74 - 65,3,748.4000000000001,28.4,Home,65
342,74 - 65,3,748.4000000000001,28.4,Home,65
342,74 - 65,3,748.4000000000001,28.4,Away,74
343,74 - 65,3,748.4000000000001,28.4,Home,65
343,74 - 65,3,748.4000000000001,28.4,Away,74
344,74 - 65,3,748.4000000000001,28.4,Home,65
344,74 - 65,3,748.4000000000001,28.4,Away,74
345,76 - 65,3,744.5999999999999,24.6,Away,76
345,76 - 65,3,744.5999999999999,24.6,Home,65
346,76 - 65,3,725.0999999999999,5.1,Away,76
346,76 - 65,3,725.0999999999999,5.1,Home,65
347,76 - 65,3,725.0999999999999,5.1,Away,76
347,76 - 65,3,725.0999999999999,5.1,Home,65
348,76 - 65,3,725.0999999999999,5.1,Home,65
348,76 - 65,3,725.0999999999999,5.1,Away,76
349,76 - 65,3,725.0999999999999,5.1,Away,76
349,76 - 65,3,725.0999999999999,5.1,Home,65
350,76 - 65,3,725.0999999999999,5.1,Away,76
350,76 - 65,3,725.0999999999999,5.1,Home,65
351,76 - 66,3,725.0999999999999,5.1,Home,66
351,76 - 66,3,725.0999999999999,5.1,Away,76
352,76 - 66,3,720.0,0.0,Away,76
352,76 - 66,3,720.0,0.0,Home,66
353,76 - 66,3,720.0,0.0,Away,76
353,76 - 66,3,720.0,0.0,Home,66
354,76 - 66,4,1427.0,11:47,Away,76
354,76 - 66,4,1427.0,11:47,Home,66
355,76 - 66,4,707.0,11:47,Away,76
355,76 - 66,4,707.0,11:47,Home,66
356,76 - 66,4,706.0,11:46,Home,66
356,76 - 66,4,706.0,11:46,Away,76
357,76 - 66,4,701.0,11:41,Home,66
357,76 - 66,4,701.0,11:41,Away,76
358,76 - 66,4,701.0,11:41,Home,66
358,76 - 66,4,701.0,11:41,Away,76
359,76 - 66,4,700.0,11:40,Away,76
359,76 - 66,4,700.0,11:40,Home,66
360,76 - 66,4,679.0,11:19,Away,76
360,76 - 66,4,679.0,11:19,Home,66
361,76 - 66,4,677.0,11:17,Away,76
361,76 - 66,4,677.0,11:17,Home,66
362,76 - 66,4,669.0,11:09,Away,76
362,76 - 66,4,669.0,11:09,Home,66
363,76 - 66,4,668.0,11:08,Home,66
363,76 - 66,4,668.0,11:08,Away,76
364,76 - 66,4,668.0,11:08,Home,66
364,76 - 66,4,668.0,11:08,Away,76
365,76 - 66,4,666.0,11:06,Home,66
365,76 - 66,4,666.0,11:06,Away,76
366,76 - 66,4,654.0,10:54,Away,76
366,76 - 66,4,654.0,10:54,Home,66
367,76 - 66,4,652.0,10:52,Away,76
367,76 - 66,4,652.0,10:52,Home,66
368,76 - 66,4,638.0,10:38,Away,76
368,76 - 66,4,638.0,10:38,Home,66
369,76 - 66,4,638.0,10:38,Home,66
369,76 - 66,4,638.0,10:38,Away,76
370,78 - 66,4,633.0,10:33,Home,66
370,78 - 66,4,633.0,10:33,Away,78
371,78 - 68,4,611.0,10:11,Home,68
371,78 - 68,4,611.0,10:11,Away,78
372,78 - 68,4,585.0,09:45,Home,68
372,78 - 68,4,585.0,09:45,Away,78
373,79 - 68,4,585.0,09:45,Home,68
373,79 - 68,4,585.0,09:45,Away,79
374,79 - 68,4,585.0,09:45,Away,79
374,79 - 68,4,585.0,09:45,Home,68
375,79 - 68,4,585.0,09:45,Away,79
375,79 - 68,4,585.0,09:45,Home,68
376,80 - 68,4,585.0,09:45,Home,68
376,80 - 68,4,585.0,09:45,Away,80
377,80 - 68,4,577.0,09:37,Away,80
377,80 - 68,4,577.0,09:37,Home,68
378,80 - 68,4,577.0,09:37,Home,68
378,80 - 68,4,577.0,09:37,Away,80
379,80 - 68,4,566.0,09:26,Home,68
379,80 - 68,4,566.0,09:26,Away,80
380,80 - 68,4,564.0,09:24,Home,68
380,80 - 68,4,564.0,09:24,Away,80
381,80 - 68,4,564.0,09:24,Away,80
381,80 - 68,4,564.0,09:24,Home,68
382,80 - 68,4,560.0,09:20,Home,68
382,80 - 68,4,560.0,09:20,Away,80
383,82 - 68,4,542.0,09:02,Away,82
383,82 - 68,4,542.0,09:02,Home,68
384,82 - 70,4,527.0,08:47,Away,82
384,82 - 70,4,527.0,08:47,Home,70
385,82 - 70,4,502.0,08:22,Home,70
385,82 - 70,4,502.0,08:22,Away,82
386,82 - 70,4,502.0,08:22,Home,70
386,82 - 70,4,502.0,08:22,Away,82
387,82 - 70,4,500.0,08:20,Away,82
387,82 - 70,4,500.0,08:20,Home,70
388,82 - 70,4,497.0,08:17,Home,70
388,82 - 70,4,497.0,08:17,Away,82
389,82 - 70,4,495.0,08:15,Away,82
389,82 - 70,4,495.0,08:15,Home,70
390,82 - 70,4,493.0,08:13,Away,82
390,82 - 70,4,493.0,08:13,Home,70
391,82 - 70,4,493.0,08:13,Away,82
391,82 - 70,4,493.0,08:13,Home,70
392,82 - 70,4,482.0,08:02,Away,82
392,82 - 70,4,482.0,08:02,Home,70
393,82 - 70,4,479.0,07:59,Away,82
393,82 - 70,4,479.0,07:59,Home,70
394,82 - 70,4,479.0,07:59,Away,82
394,82 - 70,4,479.0,07:59,Home,70
395,82 - 70,4,477.0,07:57,Home,70
395,82 - 70,4,477.0,07:57,Away,82
396,82 - 70,4,465.0,07:45,Home,70
396,82 - 70,4,465.0,07:45,Away,82
397,82 - 70,4,463.0,07:43,Away,82
397,82 - 70,4,463.0,07:43,Home,70
398,82 - 70,4,460.0,07:40,Home,70
398,82 - 70,4,460.0,07:40,Away,82
399,82 - 70,4,458.0,07:38,Away,82
399,82 - 70,4,458.0,07:38,Home,70
400,82 - 70,4,451.0,07:31,Away,82
400,82 - 70,4,451.0,07:31,Home,70
401,82 - 70,4,451.0,07:31,Away,82
401,82 - 70,4,451.0,07:31,Home,70
402,82 - 70,4,450.0,07:30,Away,82
402,82 - 70,4,450.0,07:30,Home,70
403,82 - 70,4,449.0,07:29,Away,82
403,82 - 70,4,449.0,07:29,Home,70
404,84 - 70,4,430.0,07:10,Home,70
404,84 - 70,4,430.0,07:10,Away,84
405,84 - 72,4,417.0,06:57,Away,84
405,84 - 72,4,417.0,06:57,Home,72
406,84 - 72,4,407.0,06:47,Home,72
406,84 - 72,4,407.0,06:47,Away,84
407,84 - 72,4,407.0,06:47,Home,72
407,84 - 72,4,407.0,06:47,Away,84
408,84 - 72,4,407.0,06:47,Home,72
408,84 - 72,4,407.0,06:47,Away,84
409,84 - 72,4,400.0,06:40,Away,84
409,84 - 72,4,400.0,06:40,Home,72
410,84 - 72,4,400.0,06:40,Away,84
410,84 - 72,4,400.0,06:40,Home,72
411,84 - 74,4,397.0,06:37,Away,84
411,84 - 74,4,397.0,06:37,Home,74
412,84 - 74,4,397.0,06:37,Home,74
412,84 - 74,4,397.0,06:37,Away,84
413,84 - 75,4,397.0,06:37,Home,75
413,84 - 75,4,397.0,06:37,Away,84
414,86 - 75,4,376.0,06:16,Away,86
414,86 - 75,4,376.0,06:16,Home,75
415,86 - 75,4,361.0,06:01,Home,75
415,86 - 75,4,361.0,06:01,Away,86
416,86 - 75,4,361.0,06:01,Away,86
416,86 - 75,4,361.0,06:01,Home,75
417,86 - 75,4,358.0,05:58,Away,86
417,86 - 75,4,358.0,05:58,Home,75
418,86 - 75,4,344.0,05:44,Away,86
418,86 - 75,4,344.0,05:44,Home,75
419,86 - 75,4,342.0,05:42,Away,86
419,86 - 75,4,342.0,05:42,Home,75
420,86 - 78,4,335.0,05:35,Home,78
420,86 - 78,4,335.0,05:35,Away,86
421,89 - 78,4,311.0,05:11,Home,78
421,89 - 78,4,311.0,05:11,Away,89
422,89 - 78,4,289.0,04:49,Away,89
422,89 - 78,4,289.0,04:49,Home,78
423,89 - 78,4,289.0,04:49,Home,78
423,89 - 78,4,289.0,04:49,Away,89
424,91 - 78,4,283.0,04:43,Away,91
424,91 - 78,4,283.0,04:43,Home,78
425,91 - 81,4,259.0,04:19,Away,91
425,91 - 81,4,259.0,04:19,Home,81
426,93 - 81,4,235.0,03:55,Away,93
426,93 - 81,4,235.0,03:55,Home,81
427,93 - 81,4,222.0,03:42,Home,81
427,93 - 81,4,222.0,03:42,Away,93
428,93 - 81,4,222.0,03:42,Home,81
428,93 - 81,4,222.0,03:42,Away,93
429,93 - 81,4,222.0,03:42,Home,81
429,93 - 81,4,222.0,03:42,Away,93
430,93 - 81,4,212.0,03:32,Away,93
430,93 - 81,4,212.0,03:32,Home,81
431,93 - 81,4,212.0,03:32,Away,93
431,93 - 81,4,212.0,03:32,Home,81
432,93 - 81,4,201.0,03:21,Home,81
432,93 - 81,4,201.0,03:21,Away,93
433,96 - 81,4,197.0,03:17,Away,96
433,96 - 81,4,197.0,03:17,Home,81
434,96 - 81,4,167.0,02:47,Away,96
434,96 - 81,4,167.0,02:47,Home,81
435,96 - 81,4,164.0,02:44,Away,96
435,96 - 81,4,164.0,02:44,Home,81
436,96 - 81,4,164.0,02:44,Home,81
436,96 - 81,4,164.0,02:44,Away,96
437,96 - 81,4,162.0,02:42,Away,96
437,96 - 81,4,162.0,02:42,Home,81
438,96 - 81,4,146.0,02:26,Home,81
438,96 - 81,4,146.0,02:26,Away,96
439,96 - 84,4,137.0,02:17,Home,84
439,96 - 84,4,137.0,02:17,Away,96
440,96 - 84,4,112.0,01:52,Home,84
440,96 - 84,4,112.0,01:52,Away,96
441,96 - 84,4,109.0,01:49,Away,96
441,96 - 84,4,109.0,01:49,Home,84
442,99 - 84,4,103.0,01:43,Away,99
442,99 - 84,4,103.0,01:43,Home,84
443,99 - 84,4,95.0,01:35,Away,99
443,99 - 84,4,95.0,01:35,Home,84
444,99 - 84,4,94.0,01:34,Home,84
444,99 - 84,4,94.0,01:34,Away,99
445,99 - 86,4,93.0,01:33,Away,99
445,99 - 86,4,93.0,01:33,Home,86
446,99 - 86,4,90.0,01:30,Home,86
446,99 - 86,4,90.0,01:30,Away,99
447,100 - 86,4,90.0,01:30,Away,100
447,100 - 86,4,90.0,01:30,Home,86
448,101 - 86,4,90.0,01:30,Home,86
448,101 - 86,4,90.0,01:30,Away,101
449,101 - 88,4,78.0,01:18,Away,101
449,101 - 88,4,78.0,01:18,Home,88
450,101 - 88,4,72.0,01:12,Home,88
450,101 - 88,4,72.0,01:12,Away,101
451,101 - 88,4,63.0,01:03,Home,88
451,101 - 88,4,63.0,01:03,Away,101
452,101 - 88,4,63.0,01:03,Home,88
452,101 - 88,4,63.0,01:03,Away,101
453,101 - 88,4,63.0,01:03,Away,101
453,101 - 88,4,63.0,01:03,Home,88
454,101 - 88,4,63.0,01:03,Home,88
454,101 - 88,4,63.0,01:03,Away,101
455,101 - 88,4,63.0,01:03,Home,88
455,101 - 88,4,63.0,01:03,Away,101
456,101 - 88,4,63.0,01:03,Home,88
456,101 - 88,4,63.0,01:03,Away,101
457,101 - 89,4,63.0,01:03,Away,101
457,101 - 89,4,63.0,01:03,Home,89
458,101 - 90,4,63.0,01:03,Home,90
458,101 - 90,4,63.0,01:03,Away,101
459,101 - 90,4,61.0,01:01,Home,90
459,101 - 90,4,61.0,01:01,Away,101
460,102 - 90,4,61.0,01:01,Home,90
460,102 - 90,4,61.0,01:01,Away,102
461,102 - 90,4,61.0,01:01,Home,90
461,102 - 90,4,61.0,01:01,Away,102
462,102 - 90,4,61.0,01:01,Home,90
462,102 - 90,4,61.0,01:01,Away,102
463,103 - 90,4,61.0,01:01,Home,90
463,103 - 90,4,61.0,01:01,Away,103
464,103 - 90,4,51.69999999999982,51.7,Home,90
464,103 - 90,4,51.69999999999982,51.7,Away,103
465,103 - 90,4,51.69999999999982,51.7,Away,103
465,103 - 90,4,51.69999999999982,51.7,Home,90
466,103 - 90,4,38.09999999999991,38.1,Home,90
466,103 - 90,4,38.09999999999991,38.1,Away,103
467,103 - 90,4,36.09999999999991,36.1,Home,90
467,103 - 90,4,36.09999999999991,36.1,Away,103
468,103 - 90,4,29.59999999999991,29.6,Home,90
468,103 - 90,4,29.59999999999991,29.6,Away,103
469,103 - 90,4,26.5,26.5,Home,90
469,103 - 90,4,26.5,26.5,Away,103
470,103 - 90,4,3.300000000000182,3.3,Away,103
470,103 - 90,4,3.300000000000182,3.3,Home,90
471,103 - 90,4,0.0,0:00,Home,90
471,103 - 90,4,0.0,0:00,Away,103
472,103 - 90,4,0.0,0:00,Home,90
472,103 - 90,4,0.0,0:00,Away,103
473,103 - 90,4,0.0,0:00,Home,90
473,103 - 90,4,0.0,0:00,Away,103
474,103 - 90,4,0.0,0:00,Home,90
474,103 - 90,4,0.0,0:00,Away,103
475,103 - 90,4,0.0,0:00,Home,90
475,103 - 90,4,0.0,0:00,Away,103
476,103 - 90,4,0.0,0:00,Home,90
476,103 - 90,4,0.0,0:00,Away,103
477,103 - 90,4,0.0,0:00,Home,90
477,103 - 90,4,0.0,0:00,Away,103
478,103 - 90,4,0.0,0:00,Home,90
478,103 - 90,4,0.0,0:00,Away,103
479,103 - 90,4,0.0,0:00,Home,90
479,103 - 90,4,0.0,0:00,Away,103
480,103 - 90,4,0.0,0:00,Home,90
480,103 - 90,4,0.0,0:00,Away,103
